"date","group","bat_flying","bat_roosting","dyad","flight_time","n_inquiry","n_response","sri","kinship","flying.sex","roosting.sex","dyad.sex","udyad.sex","year"
"2022-07-12","2022_3","bat982126058484312","bat982126058484334","bat982126058484312_bat982126058484334",155,47,0,0.870967741935484,0.25,"male","male","male-->male","male-male","2022"
"2022-07-13","2022_7","bat982126058484305","bat982126051278504","bat982126051278504_bat982126058484305",300,112,136,0.822222222222222,0,"male","female","male-->female","mixed-sex","2022"
"2022-07-13","2022_12","bat982126057845162","bat982126057845205","bat982126057845162_bat982126057845205",300,83,0,0.84375,0.5,"male","female","male-->female","mixed-sex","2022"
"2022-07-13","2022_7","bat982126051278564","bat982126058484305","bat982126051278564_bat982126058484305",300,80,86,0.822222222222222,0.5,"female","male","female-->male","mixed-sex","2022"
"2022-07-13","2022_7","bat982126051278504","bat982126057846208","bat982126051278504_bat982126057846208",300,124,8,0.511627906976744,0,"female","male","female-->male","mixed-sex","2022"
"2022-07-13","2022_12","bat982126057845162","bat982126057845205","bat982126057845162_bat982126057845205",300,101,0,0.84375,0.5,"male","female","male-->female","mixed-sex","2022"
"2022-07-13","2022_7","bat982126057846218","bat982126051278564","bat982126051278564_bat982126057846218",300,3,0,0.0655737704918033,NA,"female","female","female-->female","female-female","2022"
"2022-07-13","2022_7","bat982126057846208","bat982126058484305","bat982126057846208_bat982126058484305",300,56,0,0.477272727272727,0.25,"male","male","male-->male","male-male","2022"
"2022-07-13","2022_12","bat982126057845205","bat982126057845162","bat982126057845162_bat982126057845205",300,54,36,0.84375,0.5,"female","male","female-->male","mixed-sex","2022"
"2022-07-13","2022_7","bat982126057846208","bat982126057846218","bat982126057846208_bat982126057846218",300,23,0,0.142857142857143,NA,"male","female","male-->female","mixed-sex","2022"
"2022-07-13","2022_7","bat982126058484305","bat982126057846218","bat982126057846218_bat982126058484305",300,69,0,0.101694915254237,NA,"male","female","male-->female","mixed-sex","2022"
"2022-07-14","2022_9","bat982126058484300","bat982126058484277","bat982126058484277_bat982126058484300",300,45,21,0.543478260869565,0.5,"female","female","female-->female","female-female","2022"
"2022-07-14","2022_8","bat900200000279820","bat982126057846186","bat900200000279820_bat982126057846186",300,83,432,0.435897435897436,0,"male","male","male-->male","male-male","2022"
"2022-07-14","2022_8","bat982126051278475","bat982126057846186","bat982126051278475_bat982126057846186",13,2,30,0.461538461538462,0.5,"female","male","female-->male","mixed-sex","2022"
"2022-07-14","2022_9","bat982126057845145","bat982126058484277","bat982126057845145_bat982126058484277",61,14,0,NA,NA,"male","female","male-->female","mixed-sex","2022"
"2022-07-14","2022_8","bat982126057846186","bat982126051278475","bat982126051278475_bat982126057846186",300,40,0,0.461538461538462,0.5,"male","female","male-->female","mixed-sex","2022"
"2022-07-14","2022_9","bat982126058484300","bat982126057845145","bat982126057845145_bat982126058484300",300,37,0,NA,NA,"female","male","female-->male","mixed-sex","2022"
"2022-07-14","2022_8","bat982126057846186","bat900200000279820","bat900200000279820_bat982126057846186",300,54,0,0.435897435897436,0,"male","male","male-->male","male-male","2022"
"2022-07-14","2022_9","bat982126057845145","bat982126058484277","bat982126057845145_bat982126058484277",223,35,0,NA,NA,"male","female","male-->female","mixed-sex","2022"
"2022-07-14","2022_8","bat982126051278475","bat982126057846186","bat982126051278475_bat982126057846186",300,56,405,0.461538461538462,0.5,"female","male","female-->male","mixed-sex","2022"
"2022-07-15","2022_9","bat982126057845145","bat982126057846222","bat982126057845145_bat982126057846222",300,29,215,NA,NA,"male","male","male-->male","male-male","2022"
"2022-07-15","2022_2","bat982126057846241","bat982126058484287","bat982126057846241_bat982126058484287",300,96,0,0.264705882352941,NA,"male","female","male-->female","mixed-sex","2022"
"2022-07-15","2022_9","bat982126051278521","bat982126057845145","bat982126051278521_bat982126057845145",300,58,0,NA,NA,"female","male","female-->male","mixed-sex","2022"
"2022-07-15","2022_2","bat900200000206691","bat982126057846241","bat900200000206691_bat982126057846241",300,74,0,0.375,NA,"male","male","male-->male","male-male","2022"
"2022-07-15","2022_9","bat982126057846222","bat982126057845145","bat982126057845145_bat982126057846222",300,71,0,NA,NA,"male","male","male-->male","male-male","2022"
"2022-07-15","2022_2","bat982126057846241","bat900200000206691","bat900200000206691_bat982126057846241",300,51,0,0.375,NA,"male","male","male-->male","male-male","2022"
"2022-07-15","2022_2","bat900200000206691","bat982126058484287","bat900200000206691_bat982126058484287",300,41,0,0.657142857142857,0.5,"male","female","male-->female","mixed-sex","2022"
"2022-07-15","2022_9","bat982126057846222","bat982126051278521","bat982126051278521_bat982126057846222",300,39,0,0.604651162790698,0.5,"male","female","male-->female","mixed-sex","2022"
"2022-07-18","2022_10","bat982126052945921","bat900200000206430","bat900200000206430_bat982126052945921",300,96,0,0.82,0,"female","female","female-->female","female-female","2022"
"2022-07-18","2022_10","bat982126058484260","bat982126057846246","bat982126057846246_bat982126058484260",300,77,134,NA,NA,"female","male","female-->male","mixed-sex","2022"
"2022-07-18","2022_5","bat982126058484301","bat982126051278549","bat982126051278549_bat982126058484301",300,114,0,0.477272727272727,NA,"female","female","female-->female","female-female","2022"
"2022-07-18","2022_10","bat900200000206430","bat982126052945921","bat900200000206430_bat982126052945921",300,109,0,0.82,0,"female","female","female-->female","female-female","2022"
"2022-07-18","2022_5","bat982126051278549","bat900200000279415","bat900200000279415_bat982126051278549",300,20,0,0.86046511627907,0.25,"female","female","female-->female","female-female","2022"
"2022-07-18","2022_10","bat982126058484260","bat982126057845238","bat982126057845238_bat982126058484260",300,96,0,NA,NA,"female","male","female-->male","mixed-sex","2022"
"2022-07-18","2022_5","bat982126051278549","bat982126058484301","bat982126051278549_bat982126058484301",71,9,0,0.477272727272727,NA,"female","female","female-->female","female-female","2022"
"2022-07-18","2022_5","bat982126051278549","bat982126058484301","bat982126051278549_bat982126058484301",14,1,0,0.477272727272727,NA,"female","female","female-->female","female-female","2022"
"2022-07-18","2022_10","bat982126057845238","bat982126058484260","bat982126057845238_bat982126058484260",300,148,556,NA,NA,"male","female","male-->female","mixed-sex","2022"
"2022-07-18","2022_10","bat982126057846246","bat982126058484260","bat982126057846246_bat982126058484260",300,122,618,NA,NA,"male","female","male-->female","mixed-sex","2022"
"2022-07-18","2022_5","bat982126051278549","bat982126058484301","bat982126051278549_bat982126058484301",46,1,0,0.477272727272727,NA,"female","female","female-->female","female-female","2022"
"2022-09-16","2021_9","bat982126051278540","bat982126051278521","bat982126051278521_bat982126051278540",300,13,0,0.0337078651685393,0,"female","female","female-->female","female-female","2022"
"2022-09-16","2021_9","bat982126058484300","bat982126058484277","bat982126058484277_bat982126058484300",300,38,0,0.543478260869565,0.5,"female","female","female-->female","female-female","2022"
"2022-09-16","2021_9","bat982126051278521","bat982126051278540","bat982126051278521_bat982126051278540",300,52,0,0.0337078651685393,0,"female","female","female-->female","female-female","2022"
"2022-09-16","2021_9","bat982126058484277","bat982126058484300","bat982126058484277_bat982126058484300",300,49,0,0.543478260869565,0.5,"female","female","female-->female","female-female","2022"
"2022-09-16","2021_9","bat982126051278521","bat982126057846222","bat982126051278521_bat982126057846222",300,42,17,0.604651162790698,0.5,"female","male","female-->male","mixed-sex","2022"
"2022-09-16","2021_9","bat982126057846222","bat982126051278540","bat982126051278540_bat982126057846222",300,47,0,0.0405405405405405,0,"male","female","male-->female","mixed-sex","2022"
"2022-09-16","2021_9","bat982126058484277","bat982126058484300","bat982126058484277_bat982126058484300",300,57,0,0.543478260869565,0.5,"female","female","female-->female","female-female","2022"
"2022-09-16","2021_9","bat982126051278540","bat982126057846222","bat982126051278540_bat982126057846222",300,34,66,0.0405405405405405,0,"female","male","female-->male","mixed-sex","2022"
"2022-09-21","2022_7","bat982126051278564","bat982126051278504","bat982126051278504_bat982126051278564",300,120,78,0.863636363636364,0.5,"female","female","female-->female","female-female","2022"
"2022-09-21","2022_7","bat982126058484305","bat982126057846208","bat982126057846208_bat982126058484305",300,114,51,0.477272727272727,0.25,"male","male","male-->male","male-male","2022"
"2022-09-21","2022_8","bat982126051278475","bat982126057846186","bat982126051278475_bat982126057846186",116,8,1,0.461538461538462,0.5,"female","male","female-->male","mixed-sex","2022"
"2022-09-21","2022_8","bat982126051278475","bat982126057846186","bat982126051278475_bat982126057846186",300,46,289,0.461538461538462,0.5,"female","male","female-->male","mixed-sex","2022"
"2022-09-21","2022_11","bat982126058484302","bat982126057846231","bat982126057846231_bat982126058484302",300,141,309,0.473684210526316,NA,"female","female","female-->female","female-female","2022"
"2022-09-21","2022_7","bat982126051278564","bat982126057846208","bat982126051278564_bat982126057846208",152,50,47,0.511627906976744,0.5,"female","male","female-->male","mixed-sex","2022"
"2022-09-21","2022_8","bat982126057846186","bat982126051278475","bat982126051278475_bat982126057846186",300,56,0,0.461538461538462,0.5,"male","female","male-->female","mixed-sex","2022"
"2022-09-21","2022_7","bat982126057846208","bat982126051278564","bat982126051278564_bat982126057846208",300,43,0,0.511627906976744,0.5,"male","female","male-->female","mixed-sex","2022"
"2022-09-21","2022_11","bat982126057846231","bat982126058484302","bat982126057846231_bat982126058484302",300,128,0,0.473684210526316,NA,"female","female","female-->female","female-female","2022"
"2022-09-21","2022_7","bat982126051278504","bat982126058484305","bat982126051278504_bat982126058484305",300,187,104,0.822222222222222,0,"female","male","female-->male","mixed-sex","2022"
"2022-09-21","2022_8","bat900200000279820","bat982126057846186","bat900200000279820_bat982126057846186",300,98,291,0.435897435897436,0,"male","male","male-->male","male-male","2022"
"2022-09-21","2022_7","bat982126057846208","bat982126051278504","bat982126051278504_bat982126057846208",300,43,44,0.511627906976744,0,"male","female","male-->female","mixed-sex","2022"
"2022-09-21","2022_7","bat982126058484305","bat982126051278564","bat982126051278564_bat982126058484305",45,17,0,0.822222222222222,0.5,"male","female","male-->female","mixed-sex","2022"
"2022-09-21","2022_7","bat982126058484305","bat982126051278564","bat982126051278564_bat982126058484305",300,90,0,0.822222222222222,0.5,"male","female","male-->female","mixed-sex","2022"
"2022-09-21","2022_8","bat982126051278475","bat900200000279820","bat900200000279820_bat982126051278475",300,42,0,0.974358974358974,0,"female","male","female-->male","mixed-sex","2022"
"2022-09-22","2022_10","bat900200000206430","bat982126057846246","bat900200000206430_bat982126057846246",300,147,4,0.333333333333333,NA,"female","male","female-->male","mixed-sex","2022"
"2022-09-22","2022_10","bat982126057845238","bat900200000206430","bat900200000206430_bat982126057845238",300,119,2,0.923076923076923,NA,"male","female","male-->female","mixed-sex","2022"
"2022-09-22","2022_10","bat982126057846246","bat982126057845238","bat982126057845238_bat982126057846246",300,63,0,0.346153846153846,NA,"male","male","male-->male","male-male","2022"
"2022-09-22","2022_10","bat982126052945921","bat900200000206430","bat900200000206430_bat982126052945921",300,104,0,0.82,0,"female","female","female-->female","female-female","2022"
"2022-09-22","2022_10","bat982126057845238","bat982126057846246","bat982126057845238_bat982126057846246",300,125,0,0.346153846153846,NA,"male","male","male-->male","male-male","2022"
"2022-09-22","2022_10","bat900200000206430","bat982126052945921","bat900200000206430_bat982126052945921",300,109,0,0.82,0,"female","female","female-->female","female-female","2022"
"2022-09-22","2022_10","bat982126057846246","bat900200000206430","bat900200000206430_bat982126057846246",300,72,0,0.333333333333333,NA,"male","female","male-->female","mixed-sex","2022"
"2022-09-23","2022_3","bat900200000279490","bat982126058484346","bat900200000279490_bat982126058484346",300,80,0,0.757575757575758,0.5,"female","female","female-->female","female-female","2022"
"2022-09-23","2022_3","bat982126057846193","bat982126058484334","bat982126057846193_bat982126058484334",300,43,0,0.466666666666667,NA,"male","male","male-->male","male-male","2022"
"2022-09-23","2022_5","bat982126058484301","bat982126058484260","bat982126058484260_bat982126058484301",300,56,280,0.171428571428571,NA,"female","female","female-->female","female-female","2022"
"2022-09-23","2022_3","bat900200000279490","bat982126057846193","bat900200000279490_bat982126057846193",300,88,519,0.483870967741935,NA,"female","male","female-->male","mixed-sex","2022"
"2022-09-23","2022_3","bat982126058484346","bat982126058484334","bat982126058484334_bat982126058484346",300,47,0,0.806451612903226,0.5,"female","male","female-->male","mixed-sex","2022"
"2022-09-23","2022_3","bat982126057846193","bat900200000279490","bat900200000279490_bat982126057846193",300,25,0,0.483870967741935,NA,"male","female","male-->female","mixed-sex","2022"
"2022-09-23","2022_5","bat982126058484260","bat982126058484301","bat982126058484260_bat982126058484301",300,79,37,0.171428571428571,NA,"female","female","female-->female","female-female","2022"
"2022-09-23","2022_3","bat982126058484334","bat982126058484312","bat982126058484312_bat982126058484334",61,41,0,0.870967741935484,0.25,"male","male","male-->male","male-male","2022"
"2022-09-23","2022_3","bat982126058484346","bat982126057846193","bat982126057846193_bat982126058484346",300,124,551,0.466666666666667,NA,"female","male","female-->male","mixed-sex","2022"
"2022-09-23","2022_3","bat900200000279490","bat982126058484312","bat900200000279490_bat982126058484312",120,12,0,1,0.5,"female","male","female-->male","mixed-sex","2022"
"2022-09-23","2022_3","bat982126058484334","bat982126057846193","bat982126057846193_bat982126058484334",300,129,405,0.466666666666667,NA,"male","male","male-->male","male-male","2022"
"2022-09-23","2022_3","bat982126058484312","bat982126058484346","bat982126058484312_bat982126058484346",300,103,0,0.757575757575758,0.25,"male","female","male-->female","mixed-sex","2022"
"2022-09-23","2022_3","bat982126058484334","bat982126058484312","bat982126058484312_bat982126058484334",107,32,0,0.870967741935484,0.25,"male","male","male-->male","male-male","2022"
"2022-09-28","2022_5","bat982126051278549","bat982126058484301","bat982126051278549_bat982126058484301",300,39,0,0.477272727272727,NA,"female","female","female-->female","female-female","2022"
"2022-09-28","2022_5","bat900200000279415","bat982126058484260","bat900200000279415_bat982126058484260",100,1,0,0.0980392156862745,0,"female","female","female-->female","female-female","2022"
"2022-09-28","2022_5","bat982126058484301","bat900200000279415","bat900200000279415_bat982126058484301",300,127,0,0.511627906976744,NA,"female","female","female-->female","female-female","2022"
"2022-09-28","2022_5","bat982126058484260","bat982126058484301","bat982126058484260_bat982126058484301",300,79,43,0.171428571428571,NA,"female","female","female-->female","female-female","2022"
"2022-09-28","2022_5","bat900200000279415","bat982126051278549","bat900200000279415_bat982126051278549",300,34,0,0.86046511627907,0.25,"female","female","female-->female","female-female","2022"
"2022-09-28","2022_5","bat982126051278549","bat982126058484260","bat982126051278549_bat982126058484260",300,22,107,0.0769230769230769,0,"female","female","female-->female","female-female","2022"
"2022-09-28","2022_5","bat982126058484260","bat900200000279415","bat900200000279415_bat982126058484260",300,79,0,0.0980392156862745,0,"female","female","female-->female","female-female","2022"
"2022-09-28","2022_5","bat900200000279415","bat982126058484260","bat900200000279415_bat982126058484260",300,44,147,0.0980392156862745,0,"female","female","female-->female","female-female","2022"
"2022-09-29","2022_4","bat982126057846209","bat982126057846156","bat982126057846156_bat982126057846209",300,70,0,0.470588235294118,NA,"male","female","male-->female","mixed-sex","2022"
"2022-09-29","2022_12","bat982126057845205","bat982126057845162","bat982126057845162_bat982126057845205",300,53,172,0.84375,0.5,"female","male","female-->male","mixed-sex","2022"
"2022-09-29","2022_4","bat982126057846156","bat982126057846209","bat982126057846156_bat982126057846209",300,133,128,0.470588235294118,NA,"female","male","female-->male","mixed-sex","2022"
"2022-09-29","2022_12","bat982126057845162","bat982126057845205","bat982126057845162_bat982126057845205",300,100,0,0.84375,0.5,"male","female","male-->female","mixed-sex","2022"
"2022-10-04","2022_1","bat900200000279533","bat982126058484331","bat900200000279533_bat982126058484331",300,88,135,0.973684210526316,0,"male","female","male-->female","mixed-sex","2022"
"2022-10-04","2022_2","bat982126057846227","bat982126058484287","bat982126057846227_bat982126058484287",300,91,0,0.529411764705882,0.5,"female","female","female-->female","female-female","2022"
"2022-10-04","2022_1","bat982126057845190","bat982126058484331","bat982126057845190_bat982126058484331",64,12,0,0.756756756756757,0.5,"female","female","female-->female","female-female","2022"
"2022-10-04","2022_2","bat982126058484287","bat982126057846227","bat982126057846227_bat982126058484287",300,81,0,0.529411764705882,0.5,"female","female","female-->female","female-female","2022"
"2022-10-04","2022_1","bat982126057845190","bat900200000279533","bat900200000279533_bat982126057845190",300,38,0,0.736842105263158,0,"female","male","female-->male","mixed-sex","2022"
"2022-10-04","2022_2","bat982126057846227","bat900200000206691","bat900200000206691_bat982126057846227",300,69,0,0.68,0,"female","male","female-->male","mixed-sex","2022"
"2022-10-04","2022_1","bat982126058484331","bat982126057845190","bat982126057845190_bat982126058484331",300,94,348,0.756756756756757,0.5,"female","female","female-->female","female-female","2022"
"2022-10-04","2022_2","bat900200000206691","bat982126057846227","bat900200000206691_bat982126057846227",25,8,8,0.68,0,"male","female","male-->female","mixed-sex","2022"
"2022-10-04","2022_1","bat900200000279533","bat982126057845190","bat900200000279533_bat982126057845190",155,29,33,0.736842105263158,0,"male","female","male-->female","mixed-sex","2022"
"2022-10-04","2022_1","bat982126057845190","bat982126058484331","bat982126057845190_bat982126058484331",300,36,0,0.756756756756757,0.5,"female","female","female-->female","female-female","2022"
"2022-10-04","2022_2","bat900200000206691","bat982126057846227","bat900200000206691_bat982126057846227",300,87,0,0.68,0,"male","female","male-->female","mixed-sex","2022"
"2022-10-05","2022_6","bat900200000279517","bat982126051278470","bat900200000279517_bat982126051278470",300,17,2,0.848484848484849,0,"male","male","male-->male","male-male","2022"
"2022-10-05","2022_8","bat982126051278475","bat982126057846186","bat982126051278475_bat982126057846186",186,26,137,0.461538461538462,0.5,"female","male","female-->male","mixed-sex","2022"
"2022-10-05","2022_6","bat982126057845225","bat900200000279517","bat900200000279517_bat982126057845225",300,66,0,0.818181818181818,0,"male","male","male-->male","male-male","2022"
